user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
AH1_2nd_1:bin_000005	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	93.76	11	0.8977	N/A
AH1_2nd_1:bin_000006	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	ANI	classification based on placement in class-level tree	GCF_000732725.1, s__Kineothrix alysoides, 95.0, 78.05, 0.197; GCA_012520655.1, s__Kineothrix sp012520655, 95.0, 78.01, 0.257; GCA_023408815.1, s__Kineothrix sp023408815, 95.0, 78.01, 0.197; GCA_023399455.1, s__Kineothrix sp023399455, 95.0, 77.85, 0.193; GCA_023442465.1, s__Kineothrix sp023442465, 95.0, 77.85, 0.21; GCA_023443905.1, s__Kineothrix sp023443905, 95.0, 77.78, 0.213; GCA_023412855.1, s__Kineothrix sp023412855, 95.0, 77.56, 0.183; GCA_910588855.1, s__Kineothrix sp910588855, 95.0, 77.48, 0.159; GCA_021772075.1, s__Kineothrix sp021772075, 95.0, 77.47, 0.178; GCA_910576535.1, s__Kineothrix sp910576535, 95.0, 77.4, 0.187; GCA_910579935.1, s__Kineothrix sp910579935, 95.0, 77.38, 0.172; GCA_011958945.1, s__Kineothrix sp011958945, 95.0, 77.31, 0.15; GCA_009911195.1, s__Kineothrix sp009911195, 95.0, 77.2, 0.143; GCA_910579645.1, s__Kineothrix sp910579645, 95.0, 77.19, 0.14; GCA_000403275.2, s__Kineothrix sp000403275, 95.0, 77.18, 0.154; GCA_910586275.1, s__Kineothrix sp910586275, 95.0, 77.11, 0.175; GCA_021769135.1, s__Kineothrix sp021769135, 95.0, 77.11, 0.159; GCA_910587275.1, s__Kineothrix sp910587275, 95.0, 77.04, 0.175; GCA_022781985.1, s__Kineothrix sp022781985, 95.0, 77.03, 0.181; GCA_910585965.1, s__Kineothrix sp910585965, 95.0, 77.0, 0.159; GCA_003488965.1, s__Kineothrix sp003488965, 95.0, 76.81, 0.158; GCA_910578405.1, s__Kineothrix sp910578405, 95.0, 76.73, 0.147; GCA_017532145.1, s__Kineothrix sp017532145, 95.0, 76.47, 0.129	92.95	11	0.92202	N/A
AH1_2nd_1:bin_000015	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC136627;s__	N/A	N/A	N/A	N/A	N/A	GCA_910585935.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC136627;s__MGBC136627 sp910585935	81.09	0.476	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC136627;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	92.17	11	0.93965	N/A
AH1_2nd_1:bin_000023	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	89.65	11	0.90525	N/A
AH1_2nd_1:bin_000028	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__UBA1997;g__CALXRO01;s__	N/A	N/A	N/A	N/A	N/A	GCA_944390875.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__UBA1997;g__CALXRO01;s__CALXRO01 sp944390875	77.7	0.197	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__UBA1997;g__CALXRO01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	89.1	11	0.91805	N/A
AH1_2nd_1:bin_000034	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	83.95	11	0.98226	N/A
AH1_2nd_1:bin_000039	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	classification based on placement in class-level tree	GCA_910578105.1, s__Odoribacter sp910578105, 95.0, 78.1, 0.237; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 78.1, 0.206; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 77.99, 0.272; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.96, 0.272; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 77.93, 0.211; GCA_905215395.1, s__Odoribacter sp905215395, 95.0, 77.68, 0.223; GCA_021771575.1, s__Odoribacter sp021771575, 95.0, 77.64, 0.173; GCA_934725835.1, s__Odoribacter sp934725835, 95.0, 77.63, 0.125; GCA_944321165.1, s__Odoribacter sp944321165, 95.0, 77.44, 0.194; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.22, 0.154; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.14, 0.156; GCA_905204385.1, s__Odoribacter sp905204385, 95.0, 77.13, 0.16; GCA_905193145.1, s__Odoribacter sp905193145, 95.0, 77.08, 0.131; GCA_910589025.1, s__Odoribacter sp910589025, 95.0, 77.05, 0.116; GCA_910588375.1, s__Odoribacter sp910588375, 95.0, 77.04, 0.128; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 76.99, 0.115; GCA_020024465.1, s__Odoribacter sp020024465, 95.0, 76.96, 0.154; GCA_019114285.1, s__Odoribacter faecigallinarum, 95.0, 76.93, 0.118; GCA_910578985.1, s__Odoribacter sp910578985, 95.0, 76.8, 0.114; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.74, 0.09; GCF_943193135.1, s__Odoribacter sp943193135, 95.0, 76.68, 0.118; GCA_905216195.1, s__Odoribacter sp905216195, 95.0, 76.62, 0.101; GCA_023400335.1, s__Odoribacter sp023400335, 95.0, 76.6, 0.107; GCA_944321145.1, s__Odoribacter sp944321145, 95.0, 76.52, 0.093; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 75.58, 0.04	82.78	11	0.96687	N/A
AH1_2nd_1:bin_000048	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	75.03	11	0.78378	N/A
AH1_2nd_1:bin_000065	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella confusa	GCA_001436895.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella confusa	98.76	0.906	GCA_001436895.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella confusa	98.76	0.906	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_004766315.1, s__Weissella confusa_A, 95.0, 91.78, 0.848; GCA_016466735.1, s__Weissella confusa_B, 95.0, 91.7, 0.857; GCF_000193635.1, s__Weissella cibaria, 95.0, 83.39, 0.556; GCF_004521965.1, s__Weissella cibaria_A, 95.0, 82.39, 0.511; GCF_000160575.1, s__Weissella paramesenteroides, 95.0, 79.54, 0.166; GCF_005405285.1, s__Weissella sagaensis, 95.0, 79.31, 0.17; GCF_000420365.1, s__Weissella halotolerans, 95.0, 79.26, 0.049; GCF_024718545.1, s__Weissella sp024718545, 95.0, 79.18, 0.166; GCF_005405545.1, s__Weissella hellenica, 95.0, 79.16, 0.139; GCF_005405465.1, s__Weissella thailandensis, 95.0, 79.08, 0.139; GCF_008107635.1, s__Weissella muntiaci, 95.0, 79.04, 0.112; GCF_000277645.1, s__Weissella koreensis, 95.0, 79.01, 0.054; GCF_000691805.2, s__Weissella oryzae, 95.0, 78.93, 0.103; GCF_003862435.1, s__Weissella viridescens_A, 95.0, 78.89, 0.112; GCF_001438705.1, s__Weissella kandleri, 95.0, 78.88, 0.054; GCF_001761545.1, s__Weissella soli, 95.0, 78.84, 0.117; GCF_016908785.1, s__Weissella uvarum, 95.0, 78.76, 0.103; GCF_011304355.1, s__Weissella coleopterorum, 95.0, 78.6, 0.045; GCF_000750535.1, s__Weissella ceti, 95.0, 78.57, 0.152; GCF_900094835.1, s__Weissella bombi, 95.0, 78.15, 0.193; GCF_001437355.1, s__Weissella viridescens, 95.0, 78.04, 0.148; GCF_001437425.1, s__Weissella minor, 95.0, 77.8, 0.148; GCF_014397255.1, s__Weissella diestrammenae, 95.0, 77.22, 0.09	59.11	11	N/A	N/A
AH1_2nd_1:bin_000073	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	50.51	11	0.91527	N/A
AH1_2nd_20:bin_000002	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__RUG14156;s__	N/A	N/A	N/A	N/A	N/A	GCA_944324945.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__RUG14156;s__RUG14156 sp944324945	79.54	0.654	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__RUG14156;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_944324455.1, s__RUG14156 sp944324455, 95.0, 78.31, 0.411; GCA_944324915.1, s__RUG14156 sp944324915, 95.0, 78.0, 0.391; GCA_944324445.1, s__RUG14156 sp944324445, 95.0, 77.98, 0.349; GCA_944327245.1, s__RUG14156 sp944327245, 95.0, 77.94, 0.39; GCA_944326675.1, s__RUG14156 sp944326675, 95.0, 77.85, 0.45; GCA_934667125.1, s__RUG14156 sp934667125, 95.0, 77.85, 0.371; GCA_944325185.1, s__RUG14156 sp944325185, 95.0, 77.83, 0.319; GCA_017402995.1, s__RUG14156 sp017402995, 95.0, 77.74, 0.341; GCA_017415185.1, s__RUG14156 sp017415185, 95.0, 77.74, 0.354; GCA_934700385.1, s__RUG14156 sp934700385, 95.0, 77.74, 0.415; GCA_015152565.1, s__RUG14156 sp015152565, 95.0, 77.7, 0.356; GCA_944324485.1, s__RUG14156 sp944324485, 95.0, 77.68, 0.349; GCA_934675685.1, s__RUG14156 sp934675685, 95.0, 77.64, 0.299; GCA_017461425.1, s__RUG14156 sp017461425, 95.0, 77.58, 0.364; GCA_944325315.1, s__RUG14156 sp944325315, 95.0, 77.52, 0.354; GCA_944323195.1, s__RUG14156 sp944323195, 95.0, 77.48, 0.407; GCA_017560095.1, s__RUG14156 sp017560095, 95.0, 77.48, 0.331; GCA_017475485.1, s__RUG14156 sp017475485, 95.0, 77.4, 0.281; GCA_944325165.1, s__RUG14156 sp944325165, 95.0, 77.37, 0.342; GCA_934675695.1, s__RUG14156 sp934675695, 95.0, 77.34, 0.289; GCA_944327225.1, s__RUG14156 sp944327225, 95.0, 77.31, 0.339; GCA_934692665.1, s__RUG14156 sp934692665, 95.0, 77.3, 0.262; GCA_910577635.1, s__RUG14156 sp910577635, 95.0, 77.24, 0.255; GCA_944325655.1, s__RUG14156 sp944325655, 95.0, 77.23, 0.332; GCA_944324475.1, s__RUG14156 sp944324475, 95.0, 76.99, 0.363; GCA_902796305.1, s__RUG14156 sp902796305, 95.0, 76.88, 0.249; GCA_902796515.1, s__RUG14156 sp902796515, 95.0, 76.41, 0.254	95.93	11	0.96575	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
AH1_2nd_20:bin_000003	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__	N/A	N/A	N/A	N/A	N/A	GCA_900554095.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__Scatenecus sp900554095	78.45	0.425	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900551915.1, s__Scatenecus faecavium, 95.0, 78.22, 0.386; GCA_003150395.1, s__Scatenecus sp003150395, 95.0, 78.15, 0.362; GCA_944325585.1, s__Scatenecus sp944325585, 95.0, 78.11, 0.414; GCA_944322785.1, s__Scatenecus sp944322785, 95.0, 78.09, 0.414; GCA_944326525.1, s__Scatenecus sp944326525, 95.0, 77.92, 0.346; GCA_944325615.1, s__Scatenecus sp944325615, 95.0, 77.89, 0.321; GCA_944326565.1, s__Scatenecus sp944326565, 95.0, 77.85, 0.364; GCA_944325605.1, s__Scatenecus sp944325605, 95.0, 77.82, 0.326; GCA_944324225.1, s__Scatenecus sp944324225, 95.0, 77.8, 0.332; GCA_017559905.1, s__Scatenecus sp017559905, 95.0, 77.63, 0.287; GCA_944323585.1, s__Scatenecus sp944323585, 95.0, 77.62, 0.321; GCA_944323655.1, s__Scatenecus sp944323655, 95.0, 77.57, 0.331; GCA_944322665.1, s__Scatenecus sp944322665, 95.0, 77.5, 0.293	96.17	11	0.93808	N/A
AH1_2nd_20:bin_000004	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	ANI	classification based on placement in class-level tree	GCA_017549185.1, s__Roseburia sp017549185, 95.0, 78.18, 0.072; GCF_014287515.2, s__Roseburia sp003470905, 95.0, 77.86, 0.19; GCF_000225345.1, s__Roseburia hominis, 95.0, 77.86, 0.146; GCF_900537995.1, s__Roseburia intestinalis, 95.0, 77.83, 0.175; GCF_001940165.1, s__Roseburia sp001940165, 95.0, 77.78, 0.129; GCA_003483745.1, s__Roseburia sp003483745, 95.0, 77.73, 0.204; GCA_944380515.1, s__Roseburia sp944380515, 95.0, 77.71, 0.217; GCA_934317215.1, s__Roseburia sp934317215, 95.0, 77.69, 0.201; GCA_021770785.1, s__Roseburia sp021770785, 95.0, 77.69, 0.185; GCA_934309475.1, s__Roseburia sp934309475, 95.0, 77.66, 0.142; GCA_900542495.1, s__Roseburia sp900542495, 95.0, 77.65, 0.158; GCA_021771815.1, s__Roseburia hominis_A, 95.0, 77.64, 0.163; GCA_017937095.1, s__Roseburia sp017937095, 95.0, 77.62, 0.151; GCA_014804775.1, s__Roseburia sp014804775, 95.0, 77.61, 0.136; GCA_019411365.1, s__Roseburia sp019411365, 95.0, 77.57, 0.18; GCF_000174195.1, s__Roseburia inulinivorans, 95.0, 77.57, 0.147; GCA_022771695.1, s__Roseburia sp022771695, 95.0, 77.53, 0.186; GCA_017626625.1, s__Roseburia sp017626625, 95.0, 77.51, 0.175; GCA_900756925.1, s__Roseburia sp900756925, 95.0, 77.49, 0.16; GCA_900753715.1, s__Roseburia sp900753715, 95.0, 77.44, 0.151; GCA_910577925.1, s__Roseburia sp910577925, 95.0, 77.34, 0.134; GCA_945787015.1, s__Roseburia sp945787015, 95.0, 77.33, 0.142; GCA_900548205.1, s__Roseburia sp900548205, 95.0, 77.31, 0.162; GCA_900550935.1, s__Roseburia sp900550935, 95.0, 77.29, 0.195; GCA_021770345.1, s__Roseburia sp021770345, 95.0, 77.24, 0.121; GCA_910584215.1, s__Roseburia sp910584215, 95.0, 77.2, 0.095; GCA_019421345.1, s__Roseburia sp019421345, 95.0, 77.14, 0.157; GCA_017547315.1, s__Roseburia sp017547315, 95.0, 77.13, 0.089; GCA_934292805.1, s__Roseburia sp934292805, 95.0, 77.08, 0.168; GCA_944375975.1, s__Roseburia sp944375975, 95.0, 77.06, 0.222; GCA_017621905.1, s__Roseburia sp017621905, 95.0, 76.96, 0.104; GCA_934358955.1, s__Roseburia sp934358955, 95.0, 76.95, 0.155; GCA_905206195.1, s__Roseburia sp905206195, 95.0, 76.89, 0.175; GCA_910587865.1, s__Roseburia sp910587865, 95.0, 76.72, 0.09; GCA_934307185.1, s__Roseburia sp934307185, 95.0, 76.56, 0.148	94.62	11	0.93419	N/A
AH1_2nd_20:bin_000006	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas sp900184685	GCF_900184685.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas sp900184685	97.34	0.795	GCF_900184685.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas sp900184685	97.34	0.795	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900759925.1, s__Butyricimonas sp900759925, 95.0, 83.75, 0.596; GCF_000379665.1, s__Butyricimonas synergistica, 95.0, 83.51, 0.599; GCF_003991565.1, s__Butyricimonas faecalis, 95.0, 79.85, 0.337; GCF_003479425.1, s__Butyricimonas sp003479425, 95.0, 79.6, 0.403; GCF_011927845.1, s__Butyricimonas paravirosa, 95.0, 79.45, 0.386; GCA_025148635.1, s__Butyricimonas virosa, 95.0, 79.42, 0.351; GCF_014647335.1, s__Butyricimonas faecihominis, 95.0, 79.39, 0.374; GCA_944321125.1, s__Butyricimonas faecavium, 95.0, 79.11, 0.382; GCA_900761485.1, s__Butyricimonas sp900761485, 95.0, 78.88, 0.357	94.94	11	N/A	N/A
AH1_2nd_20:bin_000008	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	GCA_902363575.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp902363575	83.47	0.786	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900544265.1, s__Alistipes merdavium, 95.0, 79.37, 0.411; GCA_902362705.1, s__Alistipes sp002358415, 95.0, 79.3, 0.435; GCA_025145645.1, s__Alistipes senegalensis, 95.0, 79.21, 0.39; GCF_900021155.1, s__Alistipes excrementavium, 95.0, 79.08, 0.39; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 79.07, 0.541; GCF_006542685.1, s__Alistipes dispar, 95.0, 79.03, 0.389; GCA_910576555.1, s__Alistipes sp910576555, 95.0, 79.0, 0.408; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 78.98, 0.441; GCA_014796635.1, s__Alistipes sp014796635, 95.0, 78.95, 0.446; GCA_019115605.1, s__Alistipes faecigallinarum, 95.0, 78.94, 0.338; GCA_025145845.1, s__Alistipes shahii, 95.0, 78.94, 0.424; GCA_900542505.1, s__Alistipes stercorigallinarum, 95.0, 78.83, 0.375; GCA_910575495.1, s__Alistipes sp910575495, 95.0, 78.79, 0.372; GCA_910580175.1, s__Alistipes sp910580175, 95.0, 78.77, 0.356; GCF_900290115.1, s__Alistipes excrementigallinarum, 95.0, 78.72, 0.4; GCA_019119615.1, s__Alistipes stercoravium, 95.0, 78.71, 0.359; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 78.7, 0.373; GCF_900083545.1, s__Alistipes provencensis, 95.0, 78.69, 0.441; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 78.66, 0.412; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 78.66, 0.354; GCA_021204515.1, s__Alistipes sp021204515, 95.0, 78.64, 0.343; GCA_000434235.1, s__Alistipes avistercoris, 95.0, 78.62, 0.371; GCF_900107675.1, s__Alistipes timonensis, 95.0, 78.61, 0.412; GCA_944321185.1, s__Alistipes sp944321185, 95.0, 78.61, 0.33; GCA_910584485.1, s__Alistipes sp910584485, 95.0, 78.6, 0.329; GCA_025145285.1, s__Alistipes onderdonkii, 95.0, 78.58, 0.401; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 78.55, 0.4; GCF_000154465.1, s__Alistipes putredinis, 95.0, 78.51, 0.309; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 78.51, 0.392; GCA_910577475.1, s__Alistipes sp910577475, 95.0, 78.51, 0.374; GCA_022782405.1, s__Alistipes sp022782405, 95.0, 78.49, 0.328; GCA_944321945.1, s__Alistipes sp944321945, 95.0, 78.49, 0.281; GCA_020026455.1, s__Alistipes sp020026455, 95.0, 78.45, 0.358; GCF_002161445.1, s__Alistipes cottocaccae, 95.0, 78.43, 0.356; GCF_900604385.1, s__Alistipes megaguti, 95.0, 78.4, 0.376; GCF_006542665.1, s__Alistipes communis, 95.0, 78.39, 0.354; GCA_023664045.1, s__Alistipes senegalensis_B, 95.0, 78.38, 0.381; GCF_018362775.1, s__Alistipes montrealensis, 95.0, 78.35, 0.374; GCF_943193205.1, s__Alistipes sp002428825, 95.0, 78.32, 0.374; GCA_944321765.1, s__Alistipes sp944321765, 95.0, 78.29, 0.299; GCA_944320665.1, s__Alistipes sp944320665, 95.0, 78.28, 0.348; GCA_944321755.1, s__Alistipes sp944321755, 95.0, 78.2, 0.278; GCA_019118605.1, s__Alistipes faecavium, 95.0, 78.18, 0.343; GCA_019115745.1, s__Alistipes intestinigallinarum, 95.0, 78.08, 0.302; GCA_023443765.1, s__Alistipes sp023443765, 95.0, 78.03, 0.329; GCA_944320625.1, s__Alistipes sp944320625, 95.0, 78.02, 0.29; GCA_944321195.1, s__Alistipes sp944321195, 95.0, 78.01, 0.274; GCA_944321965.1, s__Alistipes sp944321965, 95.0, 77.99, 0.29; GCA_944321205.1, s__Alistipes sp944321205, 95.0, 77.95, 0.25; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 77.87, 0.297; GCA_019113885.1, s__Alistipes intestinipullorum, 95.0, 77.78, 0.296; GCA_022511345.1, s__Alistipes sp022511345, 95.0, 77.77, 0.262; GCA_023665825.1, s__Alistipes senegalensis_A, 95.0, 77.77, 0.261; GCA_944320985.1, s__Alistipes sp944320985, 95.0, 77.76, 0.241; GCA_910586375.1, s__Alistipes sp910586375, 95.0, 77.76, 0.274; GCA_900546065.1, s__Alistipes merdipullorum, 95.0, 77.71, 0.173; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 77.7, 0.278; GCA_022767745.1, s__Alistipes sp022767745, 95.0, 77.69, 0.215; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.67, 0.236; GCA_015059965.1, s__Alistipes sp015059965, 95.0, 77.64, 0.25; GCA_905214725.1, s__Alistipes sp905214725, 95.0, 77.59, 0.271; GCA_910587675.1, s__Alistipes sp910587675, 95.0, 77.54, 0.196; GCA_944321175.1, s__Alistipes sp944321175, 95.0, 77.53, 0.223; GCA_017436185.1, s__Alistipes sp017436185, 95.0, 77.51, 0.175; GCA_934754975.1, s__Alistipes sp934754975, 95.0, 77.48, 0.227; GCA_017936685.1, s__Alistipes sp017936685, 95.0, 77.48, 0.205; GCA_017555975.1, s__Alistipes sp017555975, 95.0, 77.46, 0.159; GCA_017624955.1, s__Alistipes sp017624955, 95.0, 77.44, 0.229; GCA_904502075.1, s__Alistipes sp904502075, 95.0, 77.4, 0.245; GCA_017547175.1, s__Alistipes sp017547175, 95.0, 77.4, 0.158; GCA_019118565.1, s__Alistipes avicola, 95.0, 77.36, 0.272; GCA_017437045.1, s__Alistipes sp017437045, 95.0, 77.35, 0.189; GCA_020026435.1, s__Alistipes sp020026435, 95.0, 77.35, 0.246; GCA_944320685.1, s__Alistipes sp944320685, 95.0, 77.32, 0.19; GCA_944321955.1, s__Alistipes sp944321955, 95.0, 77.31, 0.216; GCA_017555105.1, s__Alistipes sp017555105, 95.0, 77.29, 0.222; GCA_020026395.1, s__Alistipes sp020026395, 95.0, 77.25, 0.195; GCA_015060045.1, s__Alistipes sp015060045, 95.0, 77.23, 0.212; GCA_020026375.1, s__Alistipes sp020026375, 95.0, 77.23, 0.255; GCA_017398045.1, s__Alistipes sp017398045, 95.0, 77.17, 0.181; GCA_944322375.1, s__Alistipes sp944322375, 95.0, 77.12, 0.223; GCA_017623115.1, s__Alistipes sp017623115, 95.0, 76.96, 0.166; GCA_020026335.1, s__Alistipes sp020026335, 95.0, 76.88, 0.176; GCA_020026415.1, s__Alistipes sp020026415, 95.0, 76.87, 0.183; GCA_015059735.1, s__Alistipes sp015059735, 95.0, 76.79, 0.115; GCA_017937125.1, s__Alistipes sp017937125, 95.0, 76.76, 0.15; GCA_019113665.1, s__Alistipes excrementipullorum, 95.0, 76.75, 0.206; GCA_015059845.1, s__Alistipes sp015059845, 95.0, 76.62, 0.084; GCA_015060065.1, s__Alistipes sp015060065, 95.0, 76.59, 0.1; GCA_017630245.1, s__Alistipes sp017630245, 95.0, 76.41, 0.087; GCA_017631055.1, s__Alistipes sp017631055, 95.0, 76.4, 0.117; GCA_017399485.1, s__Alistipes sp017399485, 95.0, 76.4, 0.042; GCA_015060005.1, s__Alistipes sp015060005, 95.0, 76.32, 0.056; GCA_015060165.1, s__Alistipes sp015060165, 95.0, 76.11, 0.038; GCA_022511295.1, s__Alistipes sp022511295, 95.0, 76.08, 0.088; GCA_017398695.1, s__Alistipes sp017398695, 95.0, 76.04, 0.088; GCA_022511355.1, s__Alistipes sp022511355, 95.0, 76.0, 0.12; GCA_017384185.1, s__Alistipes sp017384185, 95.0, 75.93, 0.037; GCA_017623505.1, s__Alistipes sp017623505, 95.0, 75.89, 0.044	95.11	11	0.98385	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
